10.0.2.15;216.58.201.67;43597;443;1;0x00000303;60138,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53,10;14906,65281,0,23,35,13,5,18,16,11,10,27,27242;www.gstatic.com;0x0000fafa,0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:22.202306000 CEST
10.0.2.15;172.217.23.202;53139;443;1;0x00000303;14906,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53,10;27242,65281,0,23,35,13,5,18,16,11,10,27,39578;fonts.googleapis.com;0x00004a4a,0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:22.212550000 CEST
10.0.2.15;216.58.201.97;40748;443;1;0x00000303;35466,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53,10;19018,65281,0,23,35,13,5,18,16,11,10,27,23130;tpc.googlesyndication.com;0x00002a2a,0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:22.217582000 CEST
10.0.2.15;216.58.201.97;40749;443;1;0x00000303;35466,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53,10;64250,65281,0,23,35,13,5,18,16,11,10,27,56026;tpc.googlesyndication.com;0x0000aaaa,0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:22.218962000 CEST
10.0.2.15;216.58.201.97;40750;443;1;0x00000303;23130,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53,10;19018,65281,0,23,35,13,5,18,16,11,10,27,6682;tpc.googlesyndication.com;0x00002a2a,0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:22.220836000 CEST
10.0.2.15;216.58.201.97;40751;443;1;0x00000303;14906,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53,10;23130,65281,0,23,35,13,5,18,16,11,10,27,64250;tpc.googlesyndication.com;0x00005a5a,0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:22.222573000 CEST
216.58.201.67;10.0.2.15;443;43596;2;0x00000303;49195;23,65281,11,35,16;;;0;Oct 16, 2019 15:04:22.223295000 CEST
216.58.201.67;10.0.2.15;443;43597;2;0x00000303;49195;23,65281,11,35,16;;;0;Oct 16, 2019 15:04:22.224086000 CEST
172.217.23.202;10.0.2.15;443;53139;2;0x00000303;49195;23,65281,11,35,16;;;0;Oct 16, 2019 15:04:22.234606000 CEST
216.58.201.97;10.0.2.15;443;40748;2;0x00000303;49199;23,65281,11,35,16;;;0;Oct 16, 2019 15:04:22.241288000 CEST
216.58.201.97;10.0.2.15;443;40749;2;0x00000303;49199;23,65281,11,35,16;;;0;Oct 16, 2019 15:04:22.242231000 CEST
216.58.201.97;10.0.2.15;443;40750;2;0x00000303;49199;23,65281,11,35,16;;;0;Oct 16, 2019 15:04:22.243908000 CEST
216.58.201.97;10.0.2.15;443;40751;2;0x00000303;49199;23,65281,11,35,16;;;0;Oct 16, 2019 15:04:22.245290000 CEST
10.0.2.15;172.217.23.194;41823;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49161,49162,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13;pubads.g.doubleclick.net;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:22.811009000 CEST
10.0.2.15;172.217.23.194;41824;443;1;0x00000303;43690,49195,49199,49196,49200,52393,52392,49171,49172,156,157,47,53,10;47802,65281,0,23,35,13,5,18,16,11,10,27,23130;googleads.g.doubleclick.net;0x0000dada,0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:22.814063000 CEST
172.217.23.194;10.0.2.15;443;41823;2;0x00000303;49195;23,65281,11,35,16;;;0;Oct 16, 2019 15:04:22.833693000 CEST
172.217.23.194;10.0.2.15;443;41824;2;0x00000303;49195;23,65281,11,35,16;;;0;Oct 16, 2019 15:04:22.836158000 CEST
10.0.2.15;52.214.159.92;60845;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49161,49162,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13;events.appsflyer.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:23.224190000 CEST
52.214.159.92;10.0.2.15;443;60845;2;0x00000303;49199;65281,11;;;0,1,2;Oct 16, 2019 15:04:23.260584000 CEST
10.0.2.15;172.217.23.232;33181;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49161,49162,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13,21;ssl.google-analytics.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:23.565812000 CEST
172.217.23.232;10.0.2.15;443;33181;2;0x00000303;49199;23,65281,11,16;;;0;Oct 16, 2019 15:04:23.570585000 CEST
10.0.2.15;104.127.61.74;40498;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49161,49162,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13,21;sb.scorecardresearch.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:23.663233000 CEST
104.127.61.74;10.0.2.15;443;40498;2;0x00000303;49200;65281,16;;;;Oct 16, 2019 15:04:23.668034000 CEST
10.0.2.15;184.51.9.204;49224;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49161,49162,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13;api.accuweather.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:27.223225000 CEST
184.51.9.204;10.0.2.15;443;49224;2;0x00000303;49200;65281,0,11,35,5,16;;;0,1,2;Oct 16, 2019 15:04:27.233418000 CEST
10.0.2.15;184.51.9.204;49225;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49161,49162,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13,21;api.accuweather.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:27.521777000 CEST
10.0.2.15;184.51.9.204;49226;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49161,49162,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13,21;api.accuweather.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:27.522923000 CEST
184.51.9.204;10.0.2.15;443;49225;2;0x00000303;49200;65281,16;;;;Oct 16, 2019 15:04:27.529246000 CEST
184.51.9.204;10.0.2.15;443;49226;2;0x00000303;49200;65281,16;;;;Oct 16, 2019 15:04:27.530283000 CEST
10.0.2.15;184.51.9.204;49227;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49161,49162,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13,21;api.accuweather.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:27.569167000 CEST
184.51.9.204;10.0.2.15;443;49227;2;0x00000303;49200;65281,16;;;;Oct 16, 2019 15:04:27.577117000 CEST
10.0.2.15;151.101.66.202;35394;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49171,49172,156,157,47,53;65281,0,23,35,13,16,11,10;sdk.foursquare.com;0x00000017;0;Oct 16, 2019 15:04:27.592682000 CEST
10.0.2.15;151.101.66.202;35393;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49171,49172,156,157,47,53;65281,0,23,35,13,16,11,10;sdk.foursquare.com;0x00000017;0;Oct 16, 2019 15:04:27.603061000 CEST
151.101.66.202;10.0.2.15;443;35394;2;0x00000303;49199;65281,0,11,35,23,16;;;0,1,2;Oct 16, 2019 15:04:27.605854000 CEST
151.101.66.202;10.0.2.15;443;35393;2;0x00000303;49199;65281,0,11,35,23,16;;;0,1,2;Oct 16, 2019 15:04:27.616662000 CEST
10.0.2.15;184.51.9.204;49230;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13;api.accuweather.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:27.631783000 CEST
184.51.9.204;10.0.2.15;443;49230;2;0x00000303;49200;65281,0,11,35,5,16;;;0,1,2;Oct 16, 2019 15:04:27.641630000 CEST
10.0.2.15;184.51.9.204;49231;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13;api.accuweather.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:27.677888000 CEST
184.51.9.204;10.0.2.15;443;49231;2;0x00000303;49200;65281,0,11,35,5,16;;;0,1,2;Oct 16, 2019 15:04:27.688677000 CEST
10.0.2.15;184.51.9.204;49232;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13;api.accuweather.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:27.825178000 CEST
184.51.9.204;10.0.2.15;443;49232;2;0x00000303;49200;65281,0,11,35,5,16;;;0,1,2;Oct 16, 2019 15:04:27.833779000 CEST
10.0.2.15;184.51.9.204;49233;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13;api.accuweather.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:27.905959000 CEST
184.51.9.204;10.0.2.15;443;49233;2;0x00000303;49200;65281,0,11,35,5,16;;;0,1,2;Oct 16, 2019 15:04:27.915240000 CEST
10.0.2.15;184.51.9.204;49234;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13;api.accuweather.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:27.925331000 CEST
184.51.9.204;10.0.2.15;443;49234;2;0x00000303;49200;65281,0,11,35,5,16;;;0,1,2;Oct 16, 2019 15:04:27.934251000 CEST
10.0.2.15;184.51.9.204;49236;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13;api.accuweather.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:27.996042000 CEST
10.0.2.15;184.51.9.204;49235;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13;api.accuweather.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:27.997617000 CEST
184.51.9.204;10.0.2.15;443;49236;2;0x00000303;49200;65281,0,11,35,5,16;;;0,1,2;Oct 16, 2019 15:04:28.004644000 CEST
184.51.9.204;10.0.2.15;443;49235;2;0x00000303;49200;65281,0,11,35,5,16;;;0,1,2;Oct 16, 2019 15:04:28.007669000 CEST
10.0.2.15;184.51.9.204;49237;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13;api.accuweather.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:28.070484000 CEST
184.51.9.204;10.0.2.15;443;49237;2;0x00000303;49200;65281,0,11,35,5,16;;;0,1,2;Oct 16, 2019 15:04:28.079753000 CEST
10.0.2.15;184.51.9.204;49238;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13;api.accuweather.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:28.133030000 CEST
184.51.9.204;10.0.2.15;443;49238;2;0x00000303;49200;65281,0,11,35,5,16;;;0,1,2;Oct 16, 2019 15:04:28.141664000 CEST
10.0.2.15;23.38.81.66;56263;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49161,49162,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13;vortex.accuweather.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:28.633618000 CEST
23.38.81.66;10.0.2.15;443;56263;2;0x00000303;49200;65281,0,11,35,5,16;;;0,1,2;Oct 16, 2019 15:04:28.640895000 CEST
10.0.2.15;35.244.184.98;49113;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49161,49162,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13;device-api.urbanairship.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:28.676999000 CEST
35.244.184.98;10.0.2.15;443;49113;2;0x00000303;49195;23,65281,11,35,16;;;0;Oct 16, 2019 15:04:28.682398000 CEST
10.0.2.15;184.51.9.204;49241;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13;api.accuweather.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:28.687160000 CEST
10.0.2.15;184.51.9.204;49242;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13;api.accuweather.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:28.688709000 CEST
184.51.9.204;10.0.2.15;443;49241;2;0x00000303;49200;65281,0,11,35,5,16;;;0,1,2;Oct 16, 2019 15:04:28.696054000 CEST
184.51.9.204;10.0.2.15;443;49242;2;0x00000303;49200;65281,0,11,35,5,16;;;0,1,2;Oct 16, 2019 15:04:28.697905000 CEST
10.0.2.15;184.51.9.204;49243;443;1;0x00000303;49195,49196,52393,49199,49200,52392,49171,49172,156,157,47,53;0,23,65281,10,11,35,16,5,13;api.accuweather.com;0x0000001d,0x00000017,0x00000018;0;Oct 16, 2019 15:04:28.780955000 CEST
